Audio	84.59903381642512	5.027632575441075
Classic	81.86313289433569	10.953363959369478
Living	74.5945945945946	4.708911713464257
POS	59.335508635549836	5.005208625982399
Pictures	61.72875816993464	4.973818029857847
Pronouns	63.74184233492071	6.990832443674278
Proverbs	77.33333333333333	2.721655269759087
Reng	66.37037037037037	4.196641154800749
Synonyms	67.2	4.172928627874354
Trivia	70.14153846153846	4.576812151209134
